Delta,Latency
0.1,0.2736494541168213
0.1,0.33835721015930176
0.099,0.3788602352142334
0.101,0.3349876403808594
0.1,0.2855360507965088
0.1,0.20594096183776855
0.099,0.3033158779144287
0.1,0.3932383060455322
0.1,0.311004638671875
0.1,0.31067395210266113
0.1,0.20459699630737305
0.101,0.306243896484375
0.099,0.37033939361572266
0.101,0.3317229747772217
0.1,0.3131139278411865
0.1,0.20511269569396973
0.099,0.30013322830200195
0.101,0.36489439010620117
0.099,0.3354918956756592
0.101,0.30296993255615234
0.1,0.19696354866027832
0.099,0.3065524101257324
0.102,0.35947394371032715
0.099,0.33205342292785645
0.1,0.3129096031188965
0.1,0.23036980628967285
0.1,0.3062255382537842
0.101,0.3613870143890381
0.1,0.331270694732666
0.098,0.3115978240966797
0.101,0.21102166175842285
0.1,0.30910468101501465
0.1,0.3625912666320801
0.099,0.3400139808654785
0.101,0.31862354278564453
0.099,0.24830055236816406
0.1,0.3098876476287842
0.1,0.358809232711792
0.101,0.32451868057250977
0.1,0.2853569984436035
0.1,0.23227953910827637
0.099,0.37170886993408203
0.102,0.393477201461792
0.098,0.3123798370361328
0.101,0.29651880264282227
0.099,0.25836873054504395
0.101,0.33307409286499023
0.099,0.34589385986328125
0.101,0.3115856647491455
0.1,0.29677486419677734
0.099,0.20248126983642578
0.101,0.3560500144958496
0.1,0.3543083667755127
0.1,0.32417869567871094
0.099,0.30602097511291504
0.1,0.28386974334716797
0.1,0.35672426223754883
0.101,0.3187093734741211
0.099,0.2948458194732666
0.101,0.27606964111328125
0.1,0.2645878791809082
0.1,0.3235511779785156
0.1,0.38541293144226074
0.1,0.30766820907592773
0.1,0.2827591896057129
0.099,0.21967720985412598
0.101,0.2990283966064453
0.101,0.350862979888916
0.098,0.3224971294403076
0.101,0.304675817489624
0.099,0.2099447250366211
0.101,0.3094322681427002
0.1,0.37012410163879395
0.1,0.33145570755004883
0.099,0.3010869026184082
0.101,0.200270414352417
0.1,0.29938745498657227
0.101,0.35674238204956055
0.098,0.32108068466186523
0.101,0.3081634044647217
0.1,0.23118114471435547
0.1,0.2984640598297119
0.1,0.35620713233947754
0.1,0.32147979736328125
0.1,0.3017892837524414
0.099,0.20053672790527344
0.101,0.3348712921142578
0.1,0.40558815002441406
0.099,0.3258180618286133
0.101,0.3080446720123291
0.099,0.2592802047729492
0.101,0.2964000701904297
0.099,0.3499276638031006
0.1,0.31641364097595215
0.101,0.29486846923828125
0.1,0.20305705070495605
0.1,0.298433780670166
0.1,0.38257527351379395
0.1,0.3256697654724121
0.099,0.32103490829467773
0.101,0.2822098731994629
0.1,0.35503721237182617
0.101,0.42464637756347656
0.098,0.3367934226989746
0.101,0.32772183418273926
0.1,0.21350741386413574
0.1,0.3072519302368164
0.1,0.3967013359069824
0.099,0.3071925640106201
0.102,0.3113138675689697
0.098,0.19439220428466797
0.101,0.28563570976257324
0.1,0.36487483978271484
0.1,0.32436680793762207
0.1,0.29833054542541504
0.1,0.2979896068572998
0.1,0.3110623359680176
0.1,0.336273193359375
0.1,0.30318570137023926
0.099,0.28393054008483887
0.101,0.24415349960327148
0.1,0.33214545249938965
0.1,0.37639880180358887
0.099,0.2976052761077881
0.101,0.2842738628387451
0.099,0.22853446006774902
0.101,0.3011903762817383
0.099,0.34277963638305664
0.101,0.30878376960754395
0.099,0.2878744602203369
0.101,0.19008731842041016
0.1,0.2938213348388672
0.099,0.3523266315460205
0.101,0.3164968490600586
0.099,0.32750511169433594
0.101,0.23599028587341309
0.1,0.35133934020996094
0.099,0.34197115898132324
0.1,0.32904958724975586
0.101,0.29305529594421387
0.099,0.2209491729736328
0.101,0.3004288673400879
0.1,0.3549153804779053
0.1,0.3257267475128174
0.1,0.30884361267089844
0.1,0.23202085494995117
0.1,0.3334925174713135
0.101,0.3498222827911377
0.098,0.30855393409729004
0.1,0.29037046432495117
0.101,0.21471643447875977
0.099,0.2943704128265381
0.101,0.3545842170715332
0.1,0.33323097229003906
0.099,0.3031632900238037
0.101,0.2030172348022461
0.099,0.30347347259521484
0.102,0.36176586151123047
0.099,0.3265695571899414
0.1,0.3054990768432617
0.099,0.2536633014678955
0.101,0.3626387119293213
0.1,0.3583559989929199
0.1,0.3130347728729248
0.1,0.2874937057495117
0.099,0.2114405632019043
0.101,0.2894165515899658
0.1,0.38024425506591797
0.099,0.3123354911804199
0.101,0.3347053527832031
0.1,0.25818848609924316
0.1,0.33142733573913574
0.1,0.43996405601501465
0.101,0.30733251571655273
0.099,0.2897608280181885
0.1,0.2414414882659912
0.099,0.3232147693634033
0.1,0.3392508029937744
0.101,0.3252105712890625
0.1,0.28597402572631836
0.1,0.22258830070495605
0.099,0.3255298137664795
0.102,0.38722753524780273
0.099,0.3040199279785156
0.1,0.28113770484924316
0.1,0.20783448219299316
0.099,0.3120300769805908
0.101,0.38272905349731445
0.099,0.30780959129333496
0.101,0.29328489303588867
0.1,0.19574666023254395
0.1,0.2949671745300293
0.1,0.3643827438354492
0.099,0.3383972644805908
0.1,0.3165771961212158
0.1,0.22468185424804688
0.1,0.2981748580932617
0.102,0.3566925525665283
0.098,0.3192300796508789
0.101,0.30207300186157227
0.099,0.25679469108581543
0.101,0.29825758934020996
0.1,0.36136317253112793
0.099,0.3183925151824951
0.101,0.29997730255126953
0.099,0.22392845153808594
0.1,0.28933215141296387
0.101,0.3523993492126465
0.099,0.31894588470458984
0.1,0.29465317726135254
0.101,0.19630789756774902
0.099,0.2918095588684082
0.101,0.35506558418273926
0.099,0.3190131187438965
0.1,0.3176839351654053
0.101,0.22539544105529785
0.099,0.3316199779510498
0.101,0.424119234085083
0.1,0.33371973037719727
0.1,0.28950929641723633
0.1,0.23550057411193848
0.1,0.3176720142364502
0.1,0.3783857822418213
0.1,0.30263185501098633
0.1,0.30108189582824707
0.1,0.20189833641052246
0.1,0.28856396675109863
0.1,0.38611578941345215
0.1,0.31062912940979004
0.1,0.2924954891204834
0.1,0.2358565330505371
0.099,0.3208425045013428
0.101,0.3422703742980957
0.099,0.31204795837402344
0.101,0.2865159511566162
0.099,0.2528846263885498
0.101,0.2863919734954834
0.101,0.34938597679138184
0.099,0.31954026222229004
0.099,0.29547739028930664
0.101,0.23638367652893066
0.1,0.3329124450683594
0.1,0.35407471656799316
0.1,0.3204076290130615
0.099,0.2952301502227783
0.101,0.24252963066101074
0.1,0.30234670639038086
0.1,0.413862943649292
0.099,0.31005096435546875
0.101,0.29478955268859863
0.1,0.22403860092163086
0.1,0.28795909881591797
0.099,0.35361242294311523
0.101,0.3150649070739746
0.099,0.29176902770996094
0.101,0.1954817771911621
0.1,0.29524660110473633
0.1,0.3621664047241211
0.1,0.3272559642791748
0.099,0.3047313690185547
0.1,0.22915291786193848
0.101,0.33623814582824707
0.1,0.33830976486206055
0.099,0.3083305358886719
0.1,0.28781771659851074
0.1,0.2038130760192871
0.101,0.305711030960083
0.101,0.38089442253112793
0.099,0.3255162239074707
0.099,0.304823637008667
0.101,0.19996094703674316
0.1,0.3003067970275879
0.1,0.3565964698791504
0.1,0.32907581329345703
0.099,0.3129842281341553
0.1,0.23691034317016602
0.101,0.3300797939300537
0.1,0.3512105941772461
0.1,0.3116152286529541
0.1,0.3061537742614746
0.1,0.22910666465759277
0.1,0.3417191505432129
0.1,0.40926408767700195
0.099,0.31479620933532715
0.101,0.30393075942993164
0.1,0.21885895729064941
0.101,0.2970569133758545
0.099,0.36093759536743164
0.1,0.32749223709106445
0.101,0.3108370304107666
0.099,0.27091383934020996
0.1,0.3584005832672119
0.1,0.37983155250549316
0.101,0.299755334854126
0.098,0.28095436096191406
0.101,0.2075669765472412
0.099,0.2943427562713623
0.101,0.4287440776824951
0.099,0.3177814483642578
0.1,0.30963969230651855
0.101,0.23854279518127441
0.1,0.3294203281402588
0.1,0.39086437225341797
0.1,0.3405468463897705
0.1,0.2960832118988037
0.099,0.2910454273223877
0.1,0.32170557975769043
0.1,0.33917999267578125
0.1,0.29747533798217773
0.101,0.28327250480651855
0.1,0.21648097038269043
0.099,0.29736852645874023
0.101,0.35105061531066895
0.1,0.31688380241394043
0.099,0.2980306148529053
0.101,0.2285451889038086
0.1,0.30071306228637695
0.1,0.3560047149658203
0.099,0.32761406898498535
0.101,0.30588221549987793
0.1,0.22514104843139648
0.1,0.29817700386047363
0.1,0.3580937385559082
0.1,0.3249187469482422
0.1,0.31057071685791016
0.1,0.21141743659973145
0.1,0.3166790008544922
0.1,0.40565991401672363
0.099,0.33051085472106934
0.101,0.3079867362976074
0.101,0.2483079433441162
0.099,0.34283971786499023
0.1,0.38833093643188477
0.1,0.32677221298217773
0.099,0.32268238067626953
0.1,0.25878381729125977
0.1,0.2973639965057373
0.101,0.35617589950561523
0.1,0.32184624671936035
0.1,0.303194522857666
0.1,0.23985695838928223
0.1,0.33342671394348145
0.1,0.3938114643096924
0.099,0.3068828582763672
0.1,0.287883996963501
0.1,0.2122349739074707
0.1,0.2929997444152832
0.101,0.36481642723083496
0.099,0.31666040420532227
0.1,0.300184965133667
0.101,0.27981090545654297
0.1,0.32576847076416016
0.099,0.34146642684936523
0.1,0.3191690444946289
0.1,0.27817559242248535
0.1,0.20879745483398438
0.1,0.2839522361755371
0.101,0.38452911376953125
0.1,0.33428430557250977
0.1,0.3034024238586426
0.1,0.24214863777160645
0.1,0.31833887100219727
0.1,0.3846428394317627
0.099,0.30913710594177246
0.1,0.2936701774597168
0.1,0.25561976432800293
0.101,0.31934118270874023
0.1,0.3423476219177246
0.099,0.3097519874572754
0.1,0.29106831550598145
0.101,0.2114555835723877
0.1,0.29515814781188965
0.1,0.37208127975463867
0.099,0.3567044734954834
0.101,0.2910494804382324
0.1,0.22365045547485352
0.1,0.2641129493713379
0.1,0.3472616672515869
0.1,0.31393003463745117
0.1,0.30104494094848633
0.1,0.19872188568115234
0.1,0.30103111267089844
0.1,0.356217622756958
0.099,0.3168630599975586
0.101,0.31925392150878906
0.1,0.19738149642944336
0.1,0.2974817752838135
0.1,0.3638312816619873
0.1,0.3226132392883301
0.099,0.30144381523132324
0.101,0.22367143630981445
0.1,0.3378026485443115
0.099,0.341994047164917
0.1,0.3102691173553467
0.101,0.2850010395050049
0.1,0.19748497009277344
0.1,0.3227052688598633
0.1,0.42315125465393066
0.1,0.32543373107910156
0.1,0.3143315315246582
0.1,0.23166251182556152
0.099,0.3517944812774658
0.101,0.3980863094329834
0.099,0.3126859664916992
0.1,0.2861614227294922
0.101,0.24164605140686035
0.099,0.34304189682006836
0.1,0.3949553966522217
0.1,0.30700063705444336
0.101,0.2695016860961914
0.099,0.2571125030517578
0.101,0.32088279724121094
0.1,0.3373446464538574
0.1,0.31832313537597656
0.101,0.3097422122955322
0.099,0.21233272552490234
0.1,0.3040008544921875
0.101,0.3835029602050781
0.098,0.3209645748138428
0.101,0.3090476989746094
0.1,0.2711031436920166
0.1,0.3319826126098633
0.1,0.34688448905944824
0.1,0.3129725456237793
0.1,0.3005702495574951
0.1,0.22479510307312012
0.1,0.30740857124328613
0.1,0.37609314918518066
0.099,0.3160076141357422
0.101,0.3065755367279053
0.099,0.2358238697052002
0.101,0.33949732780456543
0.1,0.3636455535888672
0.099,0.32898640632629395
0.1,0.29088425636291504
0.1,0.20492339134216309
0.1,0.2983133792877197
0.101,0.36232423782348633
0.1,0.32546281814575195
0.099,0.30555200576782227
0.101,0.20106887817382812
0.1,0.3024320602416992
0.1,0.36182236671447754
0.1,0.3208482265472412
0.1,0.29793739318847656
0.099,0.22824597358703613
0.101,0.28989505767822266
0.1,0.36386847496032715
0.1,0.311190128326416
0.1,0.30204176902770996
0.1,0.22393417358398438
0.099,0.27530741691589355
0.101,0.3542468547821045
0.1,0.324901819229126
0.1,0.29956507682800293
0.1,0.20071077346801758
0.1,0.30395054817199707
0.101,0.365631103515625
0.099,0.33404016494750977
0.1,0.3056190013885498
0.1,0.22269010543823242
0.1,0.33356285095214844
0.1,0.38640904426574707
0.1,0.3530569076538086
0.101,0.28606605529785156
0.099,0.26508045196533203
0.1,0.36534810066223145
0.1,0.38096117973327637
0.101,0.27558207511901855
0.098,0.2547118663787842
0.101,0.22931671142578125
0.099,0.2832753658294678
0.101,0.3652775287628174
0.1,0.3161895275115967
0.1,0.3017005920410156
0.099,0.23587322235107422
0.101,0.33765172958374023
0.1,0.35364294052124023
0.1,0.3184545040130615
0.099,0.2960801124572754
0.101,0.25270700454711914
0.1,0.33101463317871094
0.099,0.38649868965148926
0.101,0.3083014488220215
0.1,0.28760433197021484
0.1,0.22178387641906738
0.1,0.30216121673583984
0.099,0.3504364490509033
0.101,0.30980682373046875
0.099,0.29038214683532715
0.101,0.23007416725158691
0.1,0.30556750297546387
0.101,0.3575742244720459
0.099,0.32985520362854004
0.099,0.3118433952331543
0.101,0.2172071933746338
0.1,0.31940436363220215
0.1,0.37489748001098633
0.099,0.340496301651001
0.101,0.3130459785461426
0.1,0.19675898551940918
0.1,0.32175540924072266
0.1,0.3578782081604004
0.1,0.32721710205078125
0.1,0.3185739517211914
0.101,0.23010540008544922
0.099,0.3368716239929199
0.1,0.4149470329284668
0.1,0.297635555267334
0.1,0.3051466941833496
0.1,0.21485161781311035
0.1,0.3107030391693115
0.1,0.37096452713012695
0.099,0.3308892250061035
0.101,0.3103351593017578
0.099,0.2059769630432129
0.101,0.30600905418395996
0.1,0.36217498779296875
0.1,0.32570600509643555
0.1,0.30614757537841797
0.099,0.2437129020690918
0.101,0.3377962112426758
0.1,0.3954956531524658
0.1,0.3572409152984619
0.1,0.28679585456848145
0.1,0.2729640007019043
0.1,0.3180818557739258
0.099,0.34241342544555664
0.1,0.29932665824890137
0.1,0.2852022647857666
0.1,0.22135162353515625
0.101,0.2990286350250244
0.101,0.35826849937438965
0.099,0.32178306579589844
0.1,0.2983379364013672
0.1,0.24673223495483398
0.1,0.30208444595336914
0.1,0.34670233726501465
0.1,0.32846951484680176
0.099,0.3083314895629883
0.101,0.2103104591369629
0.1,0.3148665428161621
0.099,0.3608272075653076
0.1,0.3370387554168701
0.101,0.3107137680053711
0.101,0.279766321182251
0.099,0.33962225914001465
0.1,0.348893404006958
0.1,0.3052079677581787
0.1,0.2920193672180176
0.1,0.20755696296691895
0.099,0.3084709644317627
0.102,0.3665895462036133
0.098,0.3304100036621094
0.101,0.30445003509521484
0.101,0.21289610862731934
0.099,0.29187464714050293
0.1,0.3640432357788086
0.099,0.327556848526001
0.1,0.2951681613922119
0.101,0.23946332931518555
0.1,0.3350222110748291
0.1,0.36231207847595215
0.099,0.3255002498626709
0.101,0.29650330543518066
0.099,0.2888505458831787
0.101,0.31853413581848145
0.1,0.37522244453430176
0.099,0.33116698265075684
0.1,0.29628539085388184
0.101,0.20404314994812012
0.099,0.31084489822387695
0.101,0.35918593406677246
0.1,0.3458371162414551
0.1,0.3122110366821289
0.1,0.20340657234191895
0.099,0.32146191596984863
0.101,0.35462260246276855
0.1,0.35340404510498047
0.099,0.31433582305908203
0.101,0.27082133293151855
0.1,0.3771240711212158
0.1,0.3770174980163574
0.1,0.3070833683013916
0.099,0.3003664016723633
0.101,0.2708308696746826
0.1,0.30931568145751953
0.1,0.3905982971191406
0.1,0.2886066436767578
0.1,0.3157205581665039
0.1,0.2655494213104248
0.1,0.34253406524658203
0.1,0.35622096061706543
0.099,0.3176686763763428
0.101,0.29689621925354004
0.1,0.23450922966003418
0.1,0.29515838623046875
0.101,0.3520333766937256
0.098,0.3844287395477295
0.101,0.3148918151855469
0.099,0.2746601104736328
0.101,0.364595890045166
0.101,0.39549684524536133
0.099,0.3245372772216797
0.101,0.2962765693664551
0.099,0.23908114433288574
0.1,0.29429101943969727
0.1,0.3423793315887451
0.1,0.31832122802734375
0.1,0.3096461296081543
0.099,0.2152729034423828
0.101,0.30621337890625
0.1,0.3769364356994629
0.1,0.36458468437194824
0.099,0.3169898986816406
0.101,0.20777058601379395
0.099,0.31058478355407715
0.101,0.3654317855834961
0.1,0.321577787399292
0.1,0.3127741813659668
0.099,0.24406647682189941
0.101,0.3276848793029785
0.1,0.3639957904815674
0.1,0.3390381336212158
0.1,0.309678316116333
0.1,0.211897611618042
0.099,0.3156425952911377
0.101,0.37787652015686035
0.099,0.3291480541229248
0.1,0.2984921932220459
0.101,0.20595955848693848
0.099,0.308748722076416
0.102,0.3698458671569824
0.099,0.3260045051574707
0.099,0.3113212585449219
0.101,0.20571422576904297
0.1,0.3026742935180664
0.099,0.3641636371612549
0.1,0.3222990036010742
0.101,0.3136270046234131
0.1,0.29657769203186035
0.101,0.38831543922424316
0.099,0.42324185371398926
0.1,0.32663416862487793
0.1,0.3113124370574951
0.099,0.2587459087371826
0.1,0.2946016788482666
0.101,0.34592390060424805
0.1,0.3404264450073242
0.1,0.28696250915527344
0.1,0.2404768466949463
0.1,0.3037581443786621
0.1,0.39948129653930664
0.1,0.32782483100891113
0.1,0.2949502468109131
0.1,0.20812034606933594
0.1,0.3055534362792969
0.1,0.3799426555633545
0.1,0.32764506340026855
0.099,0.3100147247314453
0.101,0.26140451431274414
0.1,0.34853625297546387
0.1,0.39345407485961914
0.099,0.33962488174438477
0.101,0.30211758613586426
0.099,0.21812057495117188
0.102,0.34138989448547363
0.099,0.36061692237854004
0.1,0.31491684913635254
0.099,0.31481456756591797
0.1,0.22294259071350098
0.101,0.3125462532043457
0.1,0.37058401107788086
0.1,0.33749938011169434
0.099,0.3016054630279541
0.101,0.2357025146484375
0.1,0.31138062477111816
0.1,0.3578808307647705
0.099,0.31083250045776367
0.101,0.2945225238800049
0.1,0.22509193420410156
0.1,0.2983088493347168
0.101,0.3654007911682129
0.098,0.32682228088378906
0.101,0.31903791427612305
0.1,0.19942903518676758
0.101,0.3136167526245117
0.1,0.36333417892456055
0.099,0.32504773139953613
0.1,0.3178896903991699
0.1,0.21529340744018555
0.1,0.30753469467163086
0.1,0.40820956230163574
0.1,0.32538890838623047
0.1,0.3167870044708252
0.1,0.19941282272338867
0.1,0.30294013023376465
0.1,0.3612861633300781
0.099,0.3326454162597656
0.1,0.3151569366455078
0.101,0.2904856204986572
0.1,0.39608025550842285
0.1,0.3774075508117676
0.1,0.3059360980987549
0.1,0.2766883373260498
0.099,0.27480459213256836
0.101,0.28635215759277344
0.1,0.34559035301208496
0.1,0.3204987049102783
0.099,0.2834134101867676
0.101,0.19403362274169922
0.1,0.32111191749572754
0.1,0.39472126960754395
0.1,0.3264744281768799
0.1,0.32339048385620117
0.099,0.22097039222717285
0.101,0.33268094062805176
0.099,0.3552978038787842
0.101,0.31611061096191406
0.1,0.3005974292755127
0.099,0.22797703742980957
0.1,0.28904080390930176
0.101,0.39041876792907715
0.099,0.3195786476135254
0.101,0.30441856384277344
0.1,0.24920940399169922
0.1,0.3153057098388672
0.099,0.34570813179016113
0.101,0.31543731689453125
0.099,0.2935304641723633
0.1,0.21482539176940918
0.101,0.30055904388427734
0.1,0.35755372047424316
0.1,0.3455986976623535
0.099,0.30383872985839844
0.101,0.22640371322631836
0.1,0.3240504264831543
0.101,0.34688758850097656
0.099,0.3093247413635254
0.099,0.29148197174072266
0.1,0.1910533905029297
0.101,0.2958049774169922
0.1,0.35176992416381836
0.1,0.32027602195739746
0.1,0.2999153137207031
0.099,0.19544482231140137
0.101,0.2974276542663574
0.099,0.3539886474609375
0.101,0.32413172721862793
0.1,0.30308008193969727
0.099,0.19900274276733398
0.101,0.3021526336669922
0.099,0.35936522483825684
0.1,0.328777551651001
0.1,0.3058321475982666
0.101,0.22534966468811035
0.1,0.3276207447052002
0.1,0.38813066482543945
0.101,0.30536890029907227
0.098,0.28362345695495605
0.101,0.29755449295043945
0.1,0.3837141990661621
0.099,0.39693403244018555
0.101,0.3196451663970947
0.1,0.24598264694213867
0.1,0.21483135223388672
0.1,0.2812836170196533
0.1,0.3405332565307617
0.099,0.30564141273498535
0.1,0.2916378974914551
0.101,0.19415569305419922
0.1,0.2914743423461914
0.1,0.3554525375366211
0.1,0.3560194969177246
0.1,0.3072774410247803
0.1,0.22654485702514648
0.099,0.29784703254699707
0.101,0.35576510429382324
0.1,0.3201024532318115
0.1,0.28682780265808105
0.1,0.19595742225646973
0.099,0.2948904037475586
0.102,0.36327648162841797
0.098,0.33630847930908203
0.102,0.31937408447265625
0.099,0.2364509105682373
0.099,0.27895307540893555
0.101,0.34464192390441895
0.1,0.32311105728149414
0.1,0.30024290084838867
0.099,0.21643900871276855
0.101,0.29587388038635254
0.1,0.35866498947143555
0.099,0.31888914108276367
0.1,0.2935779094696045
0.1,0.24441766738891602
0.1,0.30403971672058105
0.101,0.38688111305236816
0.099,0.3376305103302002
0.1,0.3029191493988037
0.1,0.20191407203674316
0.101,0.3165130615234375
0.1,0.3527998924255371
0.101,0.318817138671875
0.098,0.2983999252319336
0.1,0.19260931015014648
0.101,0.29495787620544434
0.1,0.36007094383239746
0.099,0.32694387435913086
0.1,0.30214762687683105
0.1,0.1990189552307129
0.101,0.30636000633239746
0.1,0.36316800117492676
0.099,0.3289320468902588
0.1,0.30747103691101074
0.101,0.23095250129699707
0.1,0.3344535827636719
0.101,0.41071248054504395
0.099,0.31256914138793945
0.099,0.29154443740844727
0.101,0.3044266700744629
0.1,0.3153684139251709
0.101,0.3248717784881592
0.099,0.29718637466430664
0.1,0.29042530059814453
0.1,0.2142047882080078
0.101,0.29502201080322266
0.098,0.34866809844970703
0.101,0.31517744064331055
0.099,0.2914397716522217
0.101,0.22253131866455078
0.1,0.295579195022583
0.099,0.34635305404663086
0.101,0.3220405578613281
0.099,0.2988455295562744
0.101,0.2038135528564453
0.099,0.30454206466674805
0.1,0.37773966789245605
0.101,0.3311336040496826
0.099,0.30884361267089844
0.1,0.2070765495300293
0.101,0.3011932373046875
0.099,0.3675973415374756
0.101,0.3185446262359619
0.099,0.32114744186401367
0.101,0.23490357398986816
0.099,0.28757715225219727
0.101,0.3652212619781494
0.099,0.37238383293151855
0.101,0.29828715324401855
0.1,0.22915434837341309
0.1,0.3340468406677246
0.1,0.3493213653564453
0.099,0.30970335006713867
0.1,0.2979085445404053
0.1,0.19656848907470703
0.101,0.2949965000152588
0.101,0.3528556823730469
0.098,0.3254520893096924
0.101,0.2893404960632324
0.1,0.19327235221862793
0.1,0.3024733066558838
0.1,0.3602311611175537
0.099,0.3261227607727051
0.101,0.3035120964050293
0.1,0.20514202117919922
0.1,0.31754231452941895
0.1,0.35251879692077637
0.099,0.3245060443878174
0.101,0.31049370765686035
0.099,0.19978976249694824
0.101,0.309542179107666
0.1,0.36007022857666016
0.1,0.32300615310668945
0.099,0.3086552619934082
0.101,0.2889282703399658
0.099,0.39046311378479004
0.101,0.3698728084564209
0.099,0.29489994049072266
0.101,0.25968003273010254
0.099,0.2664158344268799
0.1,0.3225898742675781
0.101,0.3839437961578369
0.1,0.3516216278076172
0.099,0.27586960792541504
0.101,0.2417130470275879
0.1,0.31649327278137207
0.1,0.3755674362182617
0.1,0.294389009475708
0.1,0.3101165294647217
0.099,0.23331189155578613
0.102,0.29002928733825684
0.1,0.3523430824279785
0.099,0.3197445869445801
0.099,0.2917172908782959
0.101,0.1948237419128418
0.1,0.2986104488372803
0.101,0.3529632091522217
0.099,0.3164682388305664
0.1,0.29791712760925293
0.101,0.21951818466186523
0.099,0.3191666603088379
0.101,0.3790552616119385
0.098,0.30514979362487793
0.1,0.29914426803588867
0.101,0.2616550922393799
0.1,0.27411842346191406
0.1,0.336824893951416
0.1,0.3029594421386719
0.099,0.2787353992462158
0.1,0.20947575569152832
0.101,0.2820916175842285
0.1,0.3500800132751465
0.099,0.31307315826416016
0.1,0.28847479820251465
0.101,0.19071030616760254
0.1,0.29592156410217285
0.099,0.35510778427124023
0.101,0.31959986686706543
0.099,0.3078310489654541
0.1,0.19944977760314941
0.101,0.3150465488433838
0.099,0.3618621826171875
0.101,0.3377707004547119
0.099,0.3079228401184082
0.1,0.2015550136566162
0.101,0.3058621883392334
0.099,0.3663907051086426
0.101,0.33782958984375
0.099,0.2970387935638428
0.1,0.2335047721862793
0.1,0.34502601623535156
0.101,0.34116101264953613
0.1,0.3136622905731201
0.1,0.28815531730651855
0.099,0.2678520679473877
0.1,0.3094048500061035
0.101,0.34505605697631836
0.1,0.2935028076171875
0.099,0.2727046012878418
0.101,0.23820066452026367
0.1,0.31725358963012695
0.1,0.33626842498779297
0.099,0.29936814308166504
0.102,0.2793920040130615
0.098,0.23522067070007324
0.101,0.27956461906433105
0.1,0.3385586738586426
0.1,0.3027656078338623
0.1,0.2884633541107178
0.099,0.19491291046142578
0.101,0.29863476753234863
0.101,0.35331153869628906
0.098,0.3240067958831787
0.102,0.3023099899291992
0.098,0.19823384284973145
0.101,0.2949700355529785
0.1,0.3717317581176758
0.099,0.32441186904907227
0.101,0.29992032051086426
0.1,0.2327558994293213
0.1,0.32813143730163574
0.1,0.3882486820220947
0.099,0.3146529197692871
0.1,0.292590856552124
0.1,0.24454879760742188
0.101,0.3151233196258545
0.1,0.3515477180480957
0.1,0.31649327278137207
0.099,0.29372286796569824
0.1,0.1891179084777832
0.101,0.2895851135253906
0.101,0.3501396179199219
0.099,0.32160353660583496
0.099,0.29549121856689453
0.101,0.18982911109924316
0.1,0.28876352310180664
0.101,0.34949707984924316
0.098,0.31632494926452637
0.1,0.2949709892272949
0.1,0.190659761428833
0.1,0.2914121150970459
0.101,0.352247953414917
0.099,0.3166048526763916
0.101,0.3027839660644531
0.099,0.1905069351196289
0.101,0.2909109592437744
0.1,0.3502509593963623
0.099,0.31389760971069336
0.101,0.2948915958404541
0.1,0.24828052520751953
0.099,0.3123502731323242
0.101,0.3825387954711914
0.099,0.29532909393310547
0.1,0.27451586723327637
0.101,0.2422940731048584
0.1,0.28540897369384766
0.1,0.3430473804473877
0.1,0.3130958080291748
0.099,0.2907087802886963
0.101,0.24948501586914062
0.1,0.3600633144378662
0.099,0.38869738578796387
0.1,0.29176831245422363
0.101,0.2739393711090088
0.099,0.2232666015625
0.1,0.31268930435180664
0.101,0.3558046817779541
0.1,0.32312965393066406
0.099,0.2934536933898926
0.1,0.21117401123046875
0.101,0.3077058792114258
0.099,0.35700154304504395
0.1,0.3226356506347656
0.101,0.3008279800415039
0.099,0.19769668579101562
0.101,0.3000223636627197
0.1,0.361846923828125
0.1,0.3284933567047119
0.099,0.3172035217285156
0.1,0.22511959075927734
0.101,0.32532691955566406
0.1,0.3857274055480957
0.099,0.33907580375671387
0.101,0.2810392379760742
0.099,0.243056058883667
0.101,0.26868700981140137
0.1,0.34804749488830566
0.1,0.3078746795654297
0.099,0.29024314880371094
0.101,0.19656801223754883
0.1,0.29392004013061523
0.1,0.3527817726135254
0.1,0.3251473903656006
0.1,0.32710742950439453
0.1,0.20150399208068848
0.1,0.31102991104125977
0.1,0.3714148998260498
0.1,0.32077622413635254
0.1,0.3093123435974121
0.099,0.1998131275177002
0.101,0.30663609504699707
0.1,0.35909199714660645
0.099,0.32556796073913574
0.101,0.30810546875
0.099,0.23870205879211426
0.101,0.33438920974731445
0.099,0.3543121814727783
0.101,0.3094651699066162
0.1,0.30165910720825195
0.1,0.2812507152557373
0.1,0.36006951332092285
0.099,0.37395787239074707
0.101,0.30005717277526855
0.099,0.2851848602294922
0.101,0.24106168746948242
0.1,0.2944204807281494
0.1,0.3574686050415039
0.099,0.34038877487182617
0.1,0.2903599739074707
0.1,0.2566101551055908
0.1,0.3298330307006836
0.101,0.38428664207458496
0.099,0.3514432907104492
0.1,0.3348407745361328
0.101,0.2012805938720703
0.1,0.29845571517944336
0.1,0.3475797176361084
0.099,0.3182952404022217
0.1,0.32678651809692383
0.101,0.20142292976379395
0.099,0.30384182929992676
0.101,0.35944080352783203
0.1,0.33016443252563477
0.1,0.3061099052429199
0.1,0.21826624870300293
0.1,0.3002638816833496
0.101,0.3579237461090088
0.099,0.3243718147277832
0.099,0.31419825553894043
